Strain,Stress,Strain Rate,Temperature,Normalized Stress
0.02623,897.4951782,0.0001,673,1.54665295299425
0.02633,897.7752075,0.0001,673,1.5471355273348035
0.02643,898.0835571,0.0001,673,1.5476669060329613
0.02653,898.4692383,0.0001,673,1.5483315502353856
0.02663,898.8289795,0.0001,673,1.5489514920499026
0.02674,899.1126709,0.0001,673,1.5494403772853966
0.02684,899.3786621,0.0001,673,1.5498987597758471
0.02693,899.6176758,0.0001,673,1.550310651955204
0.02703,899.8235474,0.0001,673,1.5506654303716365
0.02713,900.1014404,0.0001,673,1.5511443232275608
0.02723,900.4025879,0.0001,673,1.551663290550701
0.02733,900.6484375,0.0001,673,1.552086963032814
0.02743,900.9935913,0.0001,673,1.5526817663888364
0.02753,901.3276367,0.0001,673,1.5532574266451737
0.02763,901.6744995,0.0001,673,1.5538551751199676
0.02773,901.8737793,0.0001,673,1.5541985938910414
0.02783,902.1466064,0.0001,673,1.5546687566842479
0.02793,902.425293,0.0001,673,1.5551490171506208
0.02802,902.7476807,0.0001,673,1.5557045876988818
0.02812,902.942749,0.0001,673,1.5560407487942935
0.02822,903.1383667,0.0001,673,1.556377856670427
0.02832,903.402832,0.0001,673,1.5568336095782362
0.02842,903.6557617,0.0001,673,1.5572694831928326
0.02852,903.7492676,0.0001,673,1.5574306218595022
0.02863,903.9123535,0.0001,673,1.5577116677023697
0.02872,903.934082,0.0001,673,1.5577491124146148
0.02882,904.1096191,0.0001,673,1.5580516154036779
0.02892,904.1760254,0.0001,673,1.55816605334439
0.02903,904.2272949,0.0001,673,1.5582544060458858
0.02904,904.2312012,0.0001,673,1.5582611377705538
0.02923,904.4326782,0.0001,673,1.558608342975194
0.02942,904.5975952,0.0001,673,1.5588925443516966
0.02959,904.866394,0.0001,673,1.5593557651777015
0.0298,905.2771606,0.0001,673,1.5600636390363172
0.02997,905.7055054,0.0001,673,1.5608018053974428
0.03016,906.2062378,0.0001,673,1.5616647172703213
0.03034,906.5897217,0.0001,673,1.5623255748668494
0.03053,907.0029907,0.0001,673,1.5630377611100255
0.03073,907.5852661,0.0001,673,1.5640411959905025
0.03093,908.328186,0.0001,673,1.5653214694505535
0.0311,908.895752,0.0001,673,1.5662995556300021
0.0313,909.3776245,0.0001,673,1.567129966247457
0.03147,909.8442993,0.0001,673,1.5679341866767582
0.03167,910.3092041,0.0001,673,1.5687353568660214
0.03186,910.7596436,0.0001,673,1.5695115990116533
0.03205,911.0490723,0.0001,673,1.5700103713331204
0.03224,911.180542,0.0001,673,1.5702369329957044
0.03244,911.3005371,0.0001,673,1.5704437204863428
0.03264,911.3641357,0.0001,673,1.5705533199191704
0.03284,911.4332275,0.0001,673,1.5706723857805738
0.03303,911.5736084,0.0001,673,1.5709143041092766
0.03322,911.8203125,0.0001,673,1.5713394491507753
0.03341,912.223999,0.0001,673,1.5720351218769075
0.03361,912.6099243,0.0001,673,1.5727001867367292
0.03379,912.9265747,0.0001,673,1.5732458701990168
0.03398,913.3051758,0.0001,673,1.573898313268958
0.03417,913.8604736,0.0001,673,1.5748552576660115
0.03436,914.3651733,0.0001,673,1.5757250063848245
0.03456,914.9423218,0.0001,673,1.576719606081317
0.03475,915.461731,0.0001,673,1.5776147036734884
0.03494,915.9028931,0.0001,673,1.5783749580807407
0.03513,916.2827759,0.0001,673,1.5790296099035952
0.03533,916.7205811,0.0001,673,1.5797840793669011
0.03553,917.0504761,0.0001,673,1.5803525872411732
0.03573,917.4338989,0.0001,673,1.5810133395441046
0.03588,917.6000366,0.0001,673,1.581299644552254
0.03608,917.633606,0.0001,673,1.5813574946810363
0.03626,917.7960205,0.0001,673,1.5816373835006485
0.03646,917.7996216,0.0001,673,1.5816435892743221
0.03666,917.9750366,0.0001,673,1.5819458818485213
0.03682,918.1762085,0.0001,673,1.5822925612744971
0.03701,918.364624,0.0001,673,1.5826172576032835
0.03721,918.6363525,0.0001,673,1.5830855271797069
0.03741,918.7950439,0.0001,673,1.5833589999831117
0.0376,919.1044922,0.0001,673,1.5838922720703823
0.0378,919.4343872,0.0001,673,1.5844607799446544
0.03799,919.9188843,0.0001,673,1.5852957135338632
0.03818,920.4432373,0.0001,673,1.5861993307738889
0.03836,920.9556274,0.0001,673,1.587082332354844
0.03853,921.5854492,0.0001,673,1.5881677039206097
0.03872,922.15625,0.0001,673,1.5891513646291409
0.03892,922.5529175,0.0001,673,1.5898349415163864
0.03912,922.9903564,0.0001,673,1.5905887797351013
0.03931,923.2099609,0.0001,673,1.5909672240506432
0.03951,923.4497681,0.0001,673,1.591380483668119
0.03965,923.5141602,0.0001,673,1.5914914505390654
0.03986,923.6296387,0.0001,673,1.5916904545753774
0.04003,923.6412964,0.0001,673,1.5917105442834538
0.04022,923.6190796,0.0001,673,1.5916722580840839
0.04042,923.7906494,0.0001,673,1.5919679242272122
0.04062,924.0255737,0.0001,673,1.5923727691457708
0.0408,924.242981,0.0001,673,1.5927474270277462
0.04099,924.6306763,0.0001,673,1.5934155421276062
0.04119,924.8189697,0.0001,673,1.5937400280415288
0.04138,925.1132812,0.0001,673,1.594247214889583
0.04157,925.4675903,0.0001,673,1.5948577955691214
0.04177,925.8532104,0.0001,673,1.5955223344779488
0.04196,926.3163452,0.0001,673,1.5963204544271736
0.04216,926.7113647,0.0001,673,1.5970011913169144
0.04236,927.1827393,0.0001,673,1.5978135109090026
0.04255,927.6401367,0.0001,673,1.5986017435999242
0.04275,928.1162109,0.0001,673,1.5994221620101394
0.04295,928.40979,0.0001,673,1.5999280867136716
0.04314,928.6204834,0.0001,673,1.6002911745354245
0.04332,928.8031006,0.0001,673,1.6006058786569708
0.04351,928.8795166,0.0001,673,1.6007375663082548
0.0437,928.819458,0.0001,673,1.600634067355504
0.0439,928.8458252,0.0001,673,1.600679505936939
0.04409,928.8310547,0.0001,673,1.6006540519423136
0.04429,928.9113159,0.0001,673,1.6007923660246686
0.04448,928.897522,0.0001,673,1.6007685950042927
0.04468,929.0823364,0.0001,673,1.6010870855594055
0.04487,929.4279175,0.0001,673,1.6016826252812857
0.04502,929.7266846,0.0001,673,1.6021974904623992
0.04522,930.0246582,0.0001,673,1.6027109882053938
0.04539,930.3699341,0.0001,673,1.60330600197628
0.04558,930.5949707,0.0001,673,1.6036938074268003
0.04577,931.1478271,0.0001,673,1.6046465445605604
0.04595,931.8206787,0.0001,673,1.6058060693572886
0.04614,932.2998047,0.0001,673,1.6066317469327855
0.04633,932.7365112,0.0001,673,1.6073843230069784
0.04653,933.0623169,0.0001,673,1.6079457837927824
0.04673,933.2978516,0.0001,673,1.6083516806133291
0.04692,933.527771,0.0001,673,1.608747900590437
0.0471,933.7713013,0.0001,673,1.60916757622412
0.04729,933.8100586,0.0001,673,1.6092343666581537
0.04749,933.8778076,0.0001,673,1.6093511184730465
0.04768,933.7064819,0.0001,673,1.6090558729873154
0.04789,933.5933228,0.0001,673,1.6088608659717634
0.04808,933.7003174,0.0001,673,1.6090452497078147
0.04824,933.8712769,0.0001,673,1.6093398641212844
0.04843,934.0059814,0.0001,673,1.6095720003129512
0.04862,934.2796021,0.0001,673,1.6100435307166066
0.04882,934.4719238,0.0001,673,1.6103749585977305
0.04901,934.7520752,0.0001,673,1.610857743353148
0.04919,935.1316528,0.0001,673,1.611511869225008
0.04939,935.4579468,0.0001,673,1.6120741714979365
0.04958,935.7655029,0.0001,673,1.6126041827579753
0.04977,936.0997314,0.0001,673,1.6131801585504433
0.04996,936.5447388,0.0001,673,1.6139470395610964
0.05014,937.0327148,0.0001,673,1.6147879683367852
0.05034,937.3469238,0.0001,673,1.6153294445357793
0.05053,937.6109619,0.0001,673,1.6157844612500607
0.05072,937.9489136,0.0001,673,1.6163668532310658
0.0509,938.2210693,0.0001,673,1.616835859001017
0.05109,938.3460693,0.0001,673,1.6170512714331062
0.05128,938.3643188,0.0001,673,1.6170827207865415
0.05147,938.2800293,0.0001,673,1.616937464736985
0.05167,938.0195312,0.0001,673,1.6164885485027802
0.05186,937.8668823,0.0001,673,1.6162254887363425
0.05205,937.8587036,0.0001,673,1.616211394387076
0.05225,937.9176636,0.0001,673,1.6163130001230435
0.05244,938.0202026,0.0001,673,1.6164897055260354
0.05264,938.0678711,0.0001,673,1.6165718526261879
0.05283,938.2207642,0.0001,673,1.6168353332223528
0.05302,938.5093384,0.0001,673,1.6173326329844342
0.0532,939.0568848,0.0001,673,1.618276219398079
0.05341,939.5111694,0.0001,673,1.619059087802452
0.0536,939.9450073,0.0001,673,1.6198067204198234
0.05379,940.2751465,0.0001,673,1.6203756491238228
0.05398,940.7017212,0.0001,673,1.6211107650725802
0.05416,941.2244263,0.0001,673,1.622011542487431
0.05436,941.4798584,0.0001,673,1.622451728486588
0.05455,941.7539673,0.0001,673,1.6229241002050383
0.05475,942.0244751,0.0001,673,1.6233902661498147
0.05494,942.324646,0.0001,673,1.6239075504987057
0.05514,942.2574463,0.0001,673,1.6237917452922044
0.05533,942.2299805,0.0001,673,1.6237444134939862
0.05552,942.1179199,0.0001,673,1.6235512995228873
0.05571,941.9116211,0.0001,673,1.623195784912927
0.0559,941.8522339,0.0001,673,1.6230934429834312
0.0561,941.8899536,0.0001,673,1.6231584453219485
0.05628,942.1014404,0.0001,673,1.6235229004094904
0.05647,942.265564,0.0001,673,1.6238057345202042
0.05667,942.4598999,0.0001,673,1.624140633471094
0.05686,942.7628174,0.0001,673,1.6246626510342728
0.05706,943.0360718,0.0001,673,1.6251335501933368
0.05726,943.3538818,0.0001,673,1.6256812319936746
0.05745,943.7578125,0.0001,673,1.6263773255495344
0.05764,944.2833862,0.0001,673,1.627283046421207
0.05782,944.7556152,0.0001,673,1.6280968384003507
0.05802,945.0664673,0.0001,673,1.6286325296553987
0.05823,945.4732056,0.0001,673,1.629333461546813
0.05842,945.6654053,0.0001,673,1.6296646791854033
0.05861,945.7922363,0.0001,673,1.6298832469787976
0.0588,945.9508057,0.0001,673,1.6301565095396688
0.059,946.1085205,0.0001,673,1.6304282993688244
0.05915,946.0586548,0.0001,673,1.6303423658351057
0.05934,946.0602417,0.0001,673,1.6303451005390137
0.05953,946.0331421,0.0001,673,1.6302983998130565
0.05971,945.9337769,0.0001,673,1.6301271638178803
0.05991,945.7800293,0.0001,673,1.6298622106623295
0.0601,945.7634277,0.0001,673,1.6298336011340688
0.06029,945.847229,0.0001,673,1.6299780158688306
0.06048,945.8712769,0.0001,673,1.6300194576018359
0.06067,945.911377,0.0001,673,1.63008856208238
0.06087,946.1538696,0.0001,673,1.6305064494482169
0.06107,946.3204956,0.0001,673,1.630793595943491
0.06126,946.6709595,0.0001,673,1.6313975501919584
0.06146,947.0454102,0.0001,673,1.632042840879834
0.06164,947.3900757,0.0001,673,1.6326368027487317
0.06183,947.8578491,0.0001,673,1.633442916394816
0.06203,948.3471069,0.0001,673,1.6342860540957487
0.06222,948.8340454,0.0001,673,1.635125194948251
0.06238,949.2520142,0.0001,673,1.6358454803542137
0.06257,949.4810791,0.0001,673,1.636240227771936
0.06277,949.5472412,0.0001,673,1.636354244882921
0.06296,949.6173706,0.0001,673,1.6364750988398402
0.06316,949.6686401,0.0001,673,1.6365634515413363
0.06335,949.706604,0.0001,673,1.636628874709581
0.06354,949.7404785,0.0001,673,1.6366872506170274
0.06373,949.4833374,0.0001,673,1.6362441194990989
0.06393,949.4069214,0.0001,673,1.6361124318478149
0.06414,949.295105,0.0001,673,1.6359197387064432
0.06433,949.3359375,0.0001,673,1.6359901053315093
0.06452,949.4974976,0.0001,673,1.6362685217640658
0.06471,949.6395874,0.0001,673,1.6365133850392102
0.0649,949.868103,0.0001,673,1.6369071858485407
0.0651,950.0407715,0.0001,673,1.637204745380782
0.06529,950.2872925,0.0001,673,1.6376295748861502
0.06548,950.7182617,0.0001,673,1.63837226387437
0.06567,951.0776367,0.0001,673,1.6389915746166261
0.06588,951.5644531,0.0001,673,1.639830505054265
0.06607,951.9986572,0.0001,673,1.6405787687438975
0.06626,952.2021484,0.0001,673,1.6409294450183034
0.06646,952.3657227,0.0001,673,1.6412113325206252
0.06665,952.5113525,0.0001,673,1.6414622962758465
0.06684,952.772644,0.0001,673,1.6419125797758403
0.06704,952.9903564,0.0001,673,1.6422877634364796
0.0,460.5176392,0.001,673,0.7936097974399353
1e-05,463.1949158,0.001,673,0.7982235467501847
2e-05,465.8864746,0.001,673,0.8028619085679347
3e-05,469.8120728,0.001,673,0.8096268898132668
1e-05,476.8317566,0.001,673,0.8217239070921011
3e-05,480.1445312,0.001,673,0.8274328097604925
2e-05,484.5037842,0.001,673,0.8349451080870652
4e-05,488.8321228,0.001,673,0.8424041316449135
4e-05,491.631958,0.001,673,0.8472290861239583
1e-05,492.7290955,0.001,673,0.8491197825816474
4e-05,493.8422852,0.001,673,0.8510381417868754
5e-05,496.5006409,0.001,673,0.8556192847204344
5e-05,499.7781982,0.001,673,0.8612674974348689
5e-05,506.2399292,0.001,673,0.8724029949565918
5e-05,510.4963379,0.001,673,0.8797380617568487
5e-05,513.7610474,0.001,673,0.8853641338645233
2e-05,515.3466187,0.001,673,0.8880965480243923
4e-05,516.390686,0.001,673,0.8898957886352536
6e-05,516.9401245,0.001,673,0.8908426357038007
8e-05,521.1273804,0.001,673,0.8980585315213874
7e-05,527.4542847,0.001,673,0.9089616822642501
7e-05,531.624939,0.001,673,0.9161489685535763
7e-05,537.4483032,0.001,673,0.926184368915676
8e-05,540.5574951,0.001,673,0.9315424376277611
0.0001,541.6018066,0.001,673,0.93334209906835
9e-05,546.3028564,0.001,673,0.9414434156346688
0.0001,549.7893677,0.001,673,0.9474517186637811
0.00011,552.3832397,0.001,673,0.9519217368721632
0.00011,556.4729614,0.001,673,0.9589695520558791
8e-05,557.4713135,0.001,673,0.9606900116874169
0.0001,558.4925537,0.001,673,0.9624499143692501
0.00013,558.9831543,0.001,673,0.963295366116693
0.00013,562.5526733,0.001,673,0.9694467162701184
0.00014,565.595459,0.001,673,0.9746903472138212
0.00015,569.0280762,0.001,673,0.9806057745696835
0.00016,573.5179443,0.001,673,0.9883431618271248
0.00017,575.4934692,0.001,673,0.9917475828140171
0.00017,579.843811,0.001,673,0.9992445244744712
0.00019,581.8016357,0.001,673,1.0026184427163198
0.00019,585.7094116,0.001,673,1.0093527108017444
0.0002,586.6661377,0.001,673,1.0110014363700972
0.00021,589.9296265,0.001,673,1.016625404846125
0.00022,592.3086548,0.001,673,1.0207251830230188
0.00023,596.0757446,0.001,673,1.0272170068287465
0.00025,598.8477783,0.001,673,1.0319940509979455
0.00027,599.7860107,0.001,673,1.0336109063831358
0.00024,600.6824341,0.001,673,1.0351557123413402
0.00026,602.1150513,0.001,673,1.0376245407837772
0.00027,604.850647,0.001,673,1.0423387913673727
0.00028,607.0568848,0.001,673,1.0461407997694916
0.00031,607.9518433,0.001,673,1.0476830812663218
0.00028,609.3151855,0.001,673,1.0500325281388951
0.00031,610.7262573,0.001,673,1.0524642274052178
0.00033,614.2839355,0.001,673,1.058595172314436
0.00034,616.4158936,0.001,673,1.0622691745499
0.00031,617.6972656,0.001,673,1.0644773622213468
0.00033,618.5817261,0.001,673,1.0660015525204805
0.00035,619.0541992,0.001,673,1.0668157651570218
0.00036,621.6436157,0.001,673,1.0712781052046747
0.00039,622.5175781,0.001,673,1.0727842041337818
0.00039,626.3057861,0.001,673,1.0793124209220961
0.00042,628.0599365,0.001,673,1.0823353473534085
0.00043,630.9177856,0.001,673,1.087260277154805
0.00045,631.7467041,0.001,673,1.088688751955514
0.00041,632.5328979,0.001,673,1.0900435993039248
0.00044,633.3588867,0.001,673,1.0914670253542156
0.00046,633.77771,0.001,673,1.092188783319564
0.00051,642.1878662,0.001,673,1.1066820009298926
0.00058,649.1571045,0.001,673,1.118692085505983
0.00066,656.1727295,0.001,673,1.1307821082569824
0.00073,662.949646,0.001,673,1.1424607647796194
0.00081,668.7518311,0.001,673,1.1524596672101954
0.00088,675.0006104,0.001,673,1.1632281851830024
0.00097,679.7521973,0.001,673,1.1714165923062951
0.00104,685.5622559,0.001,673,1.1814290631351436
0.00112,689.3051758,0.001,673,1.1878792349653324
0.00121,694.3818359,0.001,673,1.1966278405575772
0.00129,698.4866943,0.001,673,1.2037017408081792
0.00138,702.4865723,0.001,673,1.210594728392496
0.00147,706.8728638,0.001,673,1.218153622151429
0.00155,710.2856445,0.001,673,1.2240348652776183
0.00163,714.0924072,0.001,673,1.2305950573703623
0.00172,717.4684448,0.001,673,1.2364129811322837
0.0018,721.085083,0.001,673,1.2426455317774698
0.00189,724.5976562,0.001,673,1.2486987472646929
0.00198,728.321228,0.001,673,1.2551155765246633
0.00207,730.6617432,0.001,673,1.259148985097251
0.00215,733.6833496,0.001,673,1.2643561177647704
0.00225,736.2392578,0.001,673,1.2687607129772376
0.00235,738.8386841,0.001,673,1.273240302907792
0.00243,741.8756714,0.001,673,1.2784739414719253
0.00252,744.3482666,0.001,673,1.2827349634367555
0.00261,746.7202148,0.001,673,1.286822540481166
0.0027,749.111084,0.001,673,1.2909427240745968
0.00279,751.3100586,0.001,673,1.2947322158081018
0.00289,753.7444458,0.001,673,1.2989273939472898
0.00298,755.6378174,0.001,673,1.302190240196925
0.00307,758.3710327,0.001,673,1.3069003886384936
0.00317,759.9835815,0.001,673,1.309679293109456
0.00326,762.4008179,0.001,673,1.3138449152843221
0.00335,764.7572632,0.001,673,1.317905776189585
0.00344,766.6220703,0.001,673,1.3211193972518889
0.00353,768.4430542,0.001,673,1.3242574978174413
0.00363,770.0696411,0.001,673,1.3270605941385072
0.00373,772.3464355,0.001,673,1.3309841926910735
0.00382,773.9888916,0.001,673,1.3338146363958778
0.00393,776.0440674,0.001,673,1.3373563197354668
0.00402,778.0621338,0.001,673,1.3408340524661966
0.00412,779.5900269,0.001,673,1.3434670698153417
0.00422,781.3493652,0.001,673,1.3464989365519053
0.00432,782.8704834,0.001,673,1.349120278719561
0.00441,784.5803223,0.001,673,1.352066843166997
0.00451,785.9915161,0.001,673,1.3544987526758532
0.00461,787.5438843,0.001,673,1.357173947951531
0.0047,789.1757812,0.001,673,1.3599861949927121
0.0048,790.6255493,0.001,673,1.3624845795718015
0.0049,791.8330688,0.001,673,1.3645654972701213
0.005,793.5357056,0.001,673,1.3674996503425403
0.0051,794.65271,0.001,673,1.3694245834182057
0.00519,795.8532715,0.001,673,1.3714935103989059
0.00529,797.4387817,0.001,673,1.3742258192651784
0.00538,798.5983276,0.001,673,1.3762240640846815
0.00547,799.869812,0.001,673,1.37841521246042
0.00557,801.1326294,0.001,673,1.3805914249997675
0.00567,802.3566895,0.001,673,1.382700847105081
0.00577,803.9014282,0.001,673,1.385362894467554
0.00588,804.8812866,0.001,673,1.3870514839159291
0.00597,806.1288452,0.001,673,1.3892014009735263
0.00607,807.4420166,0.001,673,1.3914643885337168
0.00618,808.4453125,0.001,673,1.393193367813109
0.00629,809.7457886,0.001,673,1.3954344775697065
0.00639,810.8339844,0.001,673,1.3973097648006436
0.00648,812.0463257,0.001,673,1.399398991904284
0.00659,813.3710938,0.001,673,1.401681964051284
0.0067,814.3164673,0.001,673,1.4033111256902246
0.0068,815.6168823,0.001,673,1.4055521301532254
0.0069,816.9256592,0.001,673,1.4078075446739535
0.00702,817.6834106,0.001,673,1.4091133772498967
0.00712,818.7208862,0.001,673,1.4109012583877294
0.00721,819.8256226,0.001,673,1.41280505002566
0.00731,820.9104004,0.001,673,1.4146744470190538
0.00741,821.730835,0.001,673,1.416088301519502
0.00751,822.5933838,0.001,673,1.41757473139793
0.00761,823.6721191,0.001,673,1.419433715354357
0.00771,824.5712891,0.001,673,1.420983254526849
0.00782,825.4682617,0.001,673,1.4225290069211152
0.00793,826.513916,0.001,673,1.4243309824082144
0.00803,827.3638916,0.001,673,1.4257957448979135
0.00812,828.4794922,0.001,673,1.4277182588058017
0.00822,829.1477661,0.001,673,1.428869894854607
0.00832,829.9412842,0.001,673,1.4302373641652286
0.00842,830.835083,0.001,673,1.431777647151679
0.00852,831.5452881,0.001,673,1.4330015432146634
0.00861,832.4819336,0.001,673,1.434615663895946
0.00873,833.3842163,0.001,673,1.436170567182657
0.00883,834.1992798,0.001,673,1.4375751656693934
0.00893,834.9440308,0.001,673,1.4388585946630794
0.00905,835.7311401,0.001,673,1.4402150196921428
0.00914,836.6233521,0.001,673,1.4417525681470154
0.00924,837.3109741,0.001,673,1.442937546766039
0.00935,838.0718994,0.001,673,1.444248848922128
0.00945,838.9120483,0.001,673,1.4456966770650557
0.00955,839.4729614,0.001,673,1.4466632983055487
0.00965,840.4420166,0.001,673,1.4483332706052332
0.00975,841.1314697,0.001,673,1.449521404757892
0.00985,841.7227783,0.001,673,1.4505404065470213
0.00994,842.4766235,0.001,673,1.4518395075706267
